Date,Text,Username,Length_Text,Sentiment
Thu Dec 14 02:17:19 +0000 2023,??LIVE ??GEGER JAWA TIMUR ??DEKLARASI POROS BURUH DUKUNG AMIN ???? #AniesMuhaimin2024  https://t.co/c9WFZ2WD7B via @YouTube,alabedjo,154,Positive
Thu Dec 14 02:16:18 +0000 2023,"Wakanda no more, Indonesia forever !   #AniesMuhaimin2024  #AminPalingSiapUntukIndonesia",Warmuna3,119,Positive
Thu Dec 14 02:13:02 +0000 2023,"Pilihan gua nih bos senggol dong!!???? Yuk kenalan sama CALEG DPRD KABUPATEN TEGAL"" Dapil 4,5,6  Mana Nih Jagoanmu?????? Aku tunggu di tanggal 14 Februari 2024??????  #aminajadulu #aniesmuhaimin2024  #pkbkabtegal #kpu #kpumelayani #calegpkb #pemilu2024   @dpp_pkb @dpwpkbjateng https://t.co/2tVFt07rwh""",TegalPkb,333,Positive
Thu Dec 14 02:12:06 +0000 2023,"Pilihan gua nih bos senggol dong!!???? Yuk kenalan sama CALEG DPRD KABUPATEN TEGAL"" Dapil 1,2,3  Mana Nih Jagoanmu?????? Aku tunggu di tanggal 14 Februari 2024??????  #aminajadulu #aniesmuhaimin2024  #pkbkabtegal #kpu #kpumelayani #calegpkb #pemilu2024   @dpp_pkb @dpwpkbjateng https://t.co/ZDj87NxDJz""",TegalPkb,333,Positive
Thu Dec 14 02:11:24 +0000 2023,UAS sudah mendukung #AniesMuhaimin2024 Kenapa kita harus ke yang lain.. Slebew..... Lihat video Teraniesanies! #TikTok https://t.co/HhXHzMQPvA,PahrizanAbadi,173,Positive
Fri Dec 15 23:59:37 +0000 2023,"Cawapres Gus Muhaimin mengkukuhkan Sukarelawan 1 Juta Jubir Desa Anies-Muhaimin (AMIN) #YukJadiJubirAMIN #AniesMuhaimin2024 Balad AMIN, Jubir Desa @cakimiNOW @DPP_PKB #YukJadiJubirAMIN #AniesMuhaimin2024 @cakimiNOW @DPP_PKB https://t.co/3VjoYdPqQC",MaranArif,278,Positive
Fri Dec 15 23:58:46 +0000 2023,Nderek dawuh.... #YukJadiJubirAMIN #AniesMuhaimin2024  @cakimiNOW @DPP_PKB https://t.co/UqyeFzTQQH,ratuboko2019,129,Positive
Fri Dec 15 23:57:48 +0000 2023,"Untuk yang tertarik menjadi juru bicara AMIN di desa, kalian bisa cari Posko seperti ini di Kabupaten masing2. Mulai dengan diskusi2 ringan. Insyaalloh semangat berlipat memenangkan AMIN ??  #AniesMuhaimin2024  @DPP_PKB @aniesbaswedan @cakimiNOW https://t.co/iJVqYiBsPU",indopride733,300,Positive
Fri Dec 15 23:57:30 +0000 2023,Ayo gerakan  #YukJadiJubirAMIN  #AniesMuhaimin2024  @cakimiNOW  @DPP_PKB https://t.co/tHOqGAX3MM,TSelviah,127,Positive
Fri Dec 15 23:57:23 +0000 2023,Amin Mantap #YukJadiJubirAMIN  #AniesMuhaimin2024 https://t.co/QQKMY5mN0O,Gusti53075772,104,Positive
Fri Dec 15 23:57:08 +0000 2023,Yuk Jadi Jubir AMIN...Barisan Relawan Desa Satukan Indonesia... #YukJadiJubirAMIN #AniesMuhaimin2024 @cakimiNOW @DPP_PKB,just_call_me_B9,151,Positive
Fri Dec 15 23:56:42 +0000 2023,"Jangan jadi penonton jadilah bagian dari Gerakan Perubahan menuju Indonesia yang Adil, Makmur dan Sejahtera  Balad AMIN, Jubir Desa #YukJadiJubirAMIN #AniesMuhaimin2024 @aniesbaswedan @cakimiNOW @DPP_PKB https://t.co/zRl4EXJmre",masbrosrg,258,Positive
Fri Dec 15 23:56:33 +0000 2023,"Bergeraka , kawal, Menang #YukJadiJubirAMIN #AniesMuhaimin2024  Balad AMIN, Jubir Desa  @cakimiNOW @DPP_PKB https://t.co/inCOflSF20",Arifprabowo39,162,Positive
Fri Dec 15 23:56:17 +0000 2023,"Sukses selalu gus.... #YukJadiJubirAMIN #Aniesmuhaimin2024 _*Balad AMIN, Jubir Desa*_ @cakimiNOW @DPP_PKB https://t.co/ybGjhPX2IM",Farida18132063,160,Positive
Fri Dec 15 23:55:38 +0000 2023,"BALAD AMIN mengajak untuk menjadi bagian dari Jubir Desa AMIN, melalui link ini ???? https://t.co/4fhAIqy88I  #YukJadiJubirAMIN #AniesMuhaimin2024 https://t.co/qrH5wZFJGv",yenitriantini1,201,Positive
Fri Dec 15 23:55:03 +0000 2023,"Mari gabung jadi Jubir AMIN, menjadi bagian dari Gerakan Perubahan. #YukJadiJubirAMIN #AniesMuhaimin2024 Balad AMIN, Jubir Desa   @cakimiNOW @DPP_PKB @EmHasanuddin @imansyukri https://t.co/uaHtd6Efy9",AnomPriladas,230,Positive
Fri Dec 15 23:54:14 +0000 2023,Inilah beda nya yg brbicara pke data dan hnya brbicara asal nyablak !!! ?????? #AMINAjaDulu  #AniesMuhaimin2024 https://t.co/NL6TJAAXZO,kurusetra91,166,Positive
Fri Dec 15 23:54:07 +0000 2023,"Yang ingin perubahan bilang, AMIN. #AMINAjaDulu  #YukJadiJubirAMIN  #AniesMuhaimin2024 https://t.co/ZVhfEA6i45",SitiAlfiyah7579,141,Positive
Fri Dec 15 23:53:00 +0000 2023,Selamat dan sukses pengukuhan 1 juta sukarelawan JUBIR AMIN #YukJadiJubirAMIN  #AniesMuhaimin2024  @cakimiNOW  @DPP_PKB https://t.co/syoDDhruWZ,HaryantoMsa80,174,Positive
Fri Dec 15 23:52:46 +0000 2023,@DPNAminBalad InsyaAllah Amin pilihan yg tepat #YukJadiJubirAMIN  #AniesMuhaimin2024,ElisaFebriana20,115,Positive
Fri Dec 15 23:52:30 +0000 2023,"@DPNAminBalad Kami siap sampaikan kebenaran, mengedukasi dan menyampaikan fakta AMIN  #YukJadiJubirAMIN  #AniesMuhaimin2024",sahabatdes,154,Positive
Fri Dec 15 23:51:37 +0000 2023,Mari suarakan perubahan untuk Indonesia lebih jaya dan sejahtera #YukJadiJubirAmin #AniesMuhaimin2024 @cakimiNOW @DPP_PKB  @CecepKholiludi1 @bpdul Gaspol menang...! https://t.co/V9XAo8BGu5,CartiwanLosari,219,Positive
Fri Dec 15 23:50:56 +0000 2023,Insya Allah menang  #YukJadiJubirAMIN #AniesMuhaimin2024 https://t.co/143K0TTCn6,Pejuang1053504,111,Positive
Fri Dec 15 23:50:41 +0000 2023,@DPNAminBalad Amin mantap #YukJadiJubirAMIN  #AniesMuhaimin2024,SuatrilMarsal,94,Positive
Fri Dec 15 23:50:05 +0000 2023,@DPNAminBalad #YukJadiJubirAMIN #AniesMuhaimin2024 Sukses utk perjuangan.. Amin!,MandagiMikael,111,Positive
Fri Dec 15 23:49:58 +0000 2023,"Balad AMIN, Jubir Desa  1 Juta  Jubir Desa AMIN sebagai penyambung lidah AMIN kepada masyarakat tentang visi misi dan untuk mengkonsolidasikan kekuatan pendukung AMIN. Termasuk dalam mengawal suara-suara di desa bagi AMIN.  #YukJadiJubirAMIN #AniesMuhaimin2024 @cakimiNOW @DPP_PKB https://t.co/gdZKqcOyVa",yuristpp,335,Positive
Fri Dec 15 23:48:37 +0000 2023,"Kita menangkap satu putaran  Balad AMIN, Jubir Desa #YukJadiJubirAMIN #AniesMuhaimin2024 @cakimiNOW @DPP_PKB @septiandcahyo__ https://t.co/e9I0Rz5b0K",amatarifin_,180,Positive
Fri Dec 15 23:47:41 +0000 2023,Siap mensukseskan dan mengantarkan AMIN menjadi pemimpin RI 2024 #YukJadiJubirAMIN #AniesMuhaimin2024 @cakimiNOW @DPP_PKB https://t.co/XgEapW3T5o,Alinrdn181275,176,Positive
Fri Dec 15 23:47:35 +0000 2023,@DPNAminBalad Amin pasti membawa perubahan  #YukJadiJubirAMIN #AniesMuhaimin2024,Mardho_3,111,Positive
Fri Dec 15 23:47:23 +0000 2023,@DPNAminBalad AMIN Pilihan yang Tepat.  #YukJadiJubirAMIN #AniesMuhaimin2024,RumateorC,107,Positive
Fri Dec 15 23:47:12 +0000 2023,"Biidznillah, bismillahirrahmanirrahim AniesMuhaimin menang #AniesMuhaimin2024",HellyHaryanti,108,Positive
Fri Dec 15 23:46:32 +0000 2023,"Launching 1 Juta  Jubir Desa AMIN sebagai penyambung lidah AMIN kepada masyarakat tentang visi misi dan untuk mengkonsolidasikan kekuatan pendukung AMIN.  #YukJadiJubirAMIN #AniesMuhaimin2024 _*Balad AMIN, Jubir Desa*_ @cakimiNOW @DPP_PKB",budimania_84,269,Positive
Fri Dec 15 23:46:30 +0000 2023,Jubir Desa AMIN sebagai penyambung lidah AMIN kepada masyarakat tentang visi misi dan mengkonsolidasikan kekuatan pendukung AMIN #YukJadiJubirAMIN  #AniesMuhaimin2024 https://t.co/GO70F1ShH1,rhynnani,221,Positive
Fri Dec 15 23:46:07 +0000 2023,"sukses #YukJadiJubirAMIN #Aniesmuhaimin2024 Balad AMIN, Jubir Desa @cakimiNOW @DPP_PKB https://t.co/wBngORjupT",Abah_Haryanto,141,Positive
Fri Dec 15 23:45:49 +0000 2023,#YukJadiJubirAMIN  #AniesMuhaimin2024  Balad AMIIN  Jubir Desa @cakimiNOW  @DPP_PKB https://t.co/njmCqzVG4u,kardiyono75,138,Positive
Fri Dec 15 23:44:15 +0000 2023,"Cawapres Gus Muhaimin mengkukuhkan Sukarelawan 1 Juta Jubir Desa Anies-Muhaimin (AMIN). #YukJadiJubirAMIN #AniesMuhaimin2024 _*Balad AMIN, Jubir Desa*_ @cakimiNOW @DPP_PKB https://t.co/O7USIQv0nr",budisangkon,226,Positive
Fri Dec 15 23:43:45 +0000 2023,"@baharirwan2 Reklamasi aja disikat, Alexis apalagi. Banyak rekam jejak beliau yg menggebrak semasa menjabat jd gubernur DKI. Sehat selalu pak Anies. Kami siap dukung Bapak.   #AMINAjaDulu  #AniesMuhaimin2024",taubat71,238,Positive
Fri Dec 15 23:43:27 +0000 2023,Cawapres Gus Muhaimin mengkukuhkan Sukarelawan 1 Juta Jubir Desa Anies-Muhaimin (AMIN). #YukJadiJubirAMIN #AniesMuhaimin2024 @cakimiNOW @DPP_PKB https://t.co/qOgOBy1SY3,ParwantoFe,199,Positive
Fri Dec 15 23:43:27 +0000 2023,Cawapres Gus Muhaimin mengkukuhkan Sukarelawan 1 Juta Jubir Desa Anies-Muhaimin (AMIN). #YukJadiJubirAMIN #AniesMuhaimin2024 @cakimiNOW @DPP_PKB https://t.co/nzJC1RS0za,ParwantoFe,199,Positive
Fri Dec 15 23:43:01 +0000 2023,"Saatnya Berubah menyongsong Kehidupan yg bermartabat, Indonesia lebih maju, Indonesia Adil Makmur dan Sejahtera  #YukJadiJubirAMIN #AniesMuhaimin2024 _*Balad AMIN, Jubir Desa*_  @cakimiNOW @DPP_PKB https://t.co/PoaZwEsd5j",ibukeluqman,252,Positive
Fri Dec 15 23:42:07 +0000 2023,"Launching 1 Juta  Jubir Desa AMIN sebagai penyambung lidah AMIN kepada masyarakat tentang visi misi dan untuk mengkonsolidasikan kekuatan pendukung AMIN.  #YukJadiJubirAMIN #AniesMuhaimin2024 _*Balad AMIN, Jubir Desa*_ @cakimiNOW @DPP_PKB https://t.co/ybPuCRXPvs",BrigadeCimaung,293,Positive
Fri Dec 15 23:41:06 +0000 2023,Gerakan 1 Juta Jubir Amin  #YukJadiJubirAMIN #AniesMuhaimin2024 @cakimiNOW @DPP_PKB https://t.co/ovjBWgBbX7,markaban032,138,Positive
Fri Dec 15 23:41:05 +0000 2023,"mengawal suara-suara di desa bagi AMIN melalui Balad AMIN, Jubir Desa #YukJadiJubirAMIN #AniesMuhaimin2024  @cakimiNOW @DPP_PKB https://t.co/IrmZaiLloy",ekoapwnrjclcp,182,Positive
Fri Dec 15 23:40:19 +0000 2023,"Yuk Jadi Jubir AMIN Cawapres @cakimiNOW mengkukuhkan Sukarelawan 1 Juta Jubir Desa AMIN #AniesMuhaimin2024 Launching 1 Juta  Jubir Desa AMIN sebagai penyambung lidah AMIN kpd masyarakat tentang visi, misi dan mengkonsolidasikan kekuatan pendukung AMIN #YukJadiJubirAMIN @DPP_PKB https://t.co/2TfsmGWneX",GSulistyo76,333,Positive
Fri Dec 15 23:40:08 +0000 2023,"Yuk Jadi Jubir AMIN Cawapres @cakimiNOW mengkukuhkan Sukarelawan 1 Juta Jubir Desa AMIN #AniesMuhaimin2024 Launching 1 Juta  Jubir Desa AMIN sebagai penyambung lidah AMIN kpd masyarakat tentang visi, misi dan mengkonsolidasikan kekuatan pendukung AMIN #YukJadiJubirAMIN @DPP_PKB https://t.co/vNn6C6nWAU",GSulistyo76,333,Positive
Fri Dec 15 23:40:04 +0000 2023,AMIN menang satu putaran pilpres 2024 #YukJadiJubirAMIN #AniesMuhaimin2024 @BagusMuhaiminS1 @DPP_PKB https://t.co/xvHjIOgAfN,hanazulfa791,155,Positive
Fri Dec 15 23:39:55 +0000 2023,"Yuk Jadi Jubir AMIN Cawapres @cakimiNOW mengkukuhkan Sukarelawan 1 Juta Jubir Desa AMIN #AniesMuhaimin2024 Launching 1 Juta  Jubir Desa AMIN sebagai penyambung lidah AMIN kpd masyarakat tentang visi, misi dan mengkonsolidasikan kekuatan pendukung AMIN #YukJadiJubirAMIN @DPP_PKB https://t.co/59uiMbJe8T",GSulistyo76,333,Positive
Fri Dec 15 23:38:43 +0000 2023,Desa Maju Rakyat Sejahtera #YukJadiJubirAMIN #AniesMuhaimin2024 https://t.co/dLrsFbnp8W,vanurmah89,118,Positive
Fri Dec 15 23:38:28 +0000 2023,"Balad AMIN, Jubir Desa yu jadi jubir desa amin #YukJadiJubirAMIN #AniesMuhaimin2024  @cakimiNOW @DPP_PKB https://t.co/teK1GxwAif",IdahUmdah,159,Positive
Fri Dec 15 23:38:08 +0000 2023,@DPNAminBalad Siap menangkan Amin untuk kembalikan Indonesia ke jalur yang lebih baik.  #AniesMuhaimin2024,Eefkode,137,Positive
Fri Dec 15 23:37:25 +0000 2023,@DPNAminBalad Bergerak untuk perubahan  #YukJadiJubirAMIN #AniesMuhaimin2024,ZaenalMuhtadin2,107,Positive
Fri Dec 15 23:37:16 +0000 2023,Satu Juta jubir Desa #YukJadiJubirAMIN #AniesMuhaimin2024 @cakimiNOW @DPP_PKB https://t.co/SIOYWhroeb,Madhe15952002,132,Positive
Fri Dec 15 23:36:42 +0000 2023,@DPNAminBalad Kami juga jubir Desa Amin #YukJadiJubirAMIN  #AniesMuhaimin2024,IRWANRu60351568,108,Positive
Fri Dec 15 23:36:30 +0000 2023,"Balad AMIN, Jubir Desa sebagai penggerak suara masyarakat desa #YukJadiJubirAMIN #AniesMuhaimin2024  @cakimiNOW @DPP_PKB https://t.co/JB6fWM2vht",IdahUmdah,175,Positive
Fri Dec 15 23:36:09 +0000 2023,Balad Amin Jubir Desa #YukJadiJubirAMIN #AniesMuhaimin2024 A Muhaimin Iskandar  DPP PKB https://t.co/oQ4MVvKZ0y,ErniHan65373905,142,Positive
Fri Dec 15 23:35:01 +0000 2023,Cawapres Gus Muhaimin mengkukuhkan Sukarelawan 1 Juta Jubir Desa Anies-Muhaimin (AMIN). #YukJadiJubirAMIN #AniesMuhaimin2024 @cakimiNOW @DPP_PKB https://t.co/sYjtjCdFq7,ParwantoFe,199,Positive
Fri Dec 15 23:34:58 +0000 2023,@DPNAminBalad Jubir Amin sebagai penyambung lidah masyarakat tentang Visi dan misinya yang luar biasa.... Ayo kita pilih AMIN menjadi presiden kita.... Semangat.....  #YukJadiJubirAMIN  #AniesMuhaimin2024,lisapermat80565,235,Positive
Fri Dec 15 23:33:23 +0000 2023,"@Bushra_Lhana @DPNAminBalad AMIN,Mantap ?????? #YukJadiJubirAMIN #AniesMuhaimin2024",AmirAmra7,114,Positive
Fri Dec 15 23:33:20 +0000 2023,Sydney 16 Desember 2023 https://t.co/dIgqs8B5LZ https://t.co/tnQogCMJUf #LIAchat  #LIVMUN #AniesMuhaimin2024   Marshanda bersama Presiden Virtual Tidur https://t.co/FFTdR6lhBy,yollaamanda45,206,Neutral
Fri Dec 15 23:33:09 +0000 2023,TETAP SEMANGAT..! Sebagai Penyambung Lidah AMIN. Pilih AMIN  #YukJadiJubirAMIN #AniesMuhaimin2024 https://t.co/inwZeQ6GMH,ArmansyahAmir5,152,Positive
Fri Dec 15 23:33:06 +0000 2023,@DPNAminBalad Ayo..ayo bersama AMIN @aniesbaswedan @cakimiNOW #YukJadiJubirAMIN #AniesMuhaimin2024 https://t.co/wIQYLpnB56,AjamHamid1,153,Positive
Fri Dec 15 23:32:36 +0000 2023,@DPNAminBalad Ayok jdi jubir amin #YukJadiJubirAMIN #AniesMuhaimin2024,raYdabalHa,101,Positive
Fri Dec 15 23:31:26 +0000 2023,@DPNAminBalad #YukJadiJubirAMIN #AniesMuhaimin2024 Ayo kita semua dukung jubir desa...mantap..,darmawa33364539,125,Positive
Fri Dec 15 23:31:17 +0000 2023,"@azmi_iswandi @DPNAminBalad AMIN,didukung oleh sejumla Ulama sala satunya ustad Abdussamad ?? #YukJadiJubirAMIN #AniesMuhaimin2024",AmirAmra7,161,Positive
Fri Dec 15 23:31:16 +0000 2023,@DPNAminBalad Jubir desa penyambung lidah masyarakat #YukJadiJubirAMIN  #AniesMuhaimin2024,AffanRiztian,121,Positive
Fri Dec 15 23:30:29 +0000 2023,Mari suarakan perubahan untuk Indonesia lebih jaya dan sejahtera #YukJadiJubirAmin #AniesMuhaimin2024 Gaspol menang! https://t.co/JJd3OC2sVZ,jhn_mijhanur,171,Positive
Fri Dec 15 23:30:18 +0000 2023,Anies-Muhaimin (AMIN). Launching 1 Juta  Jubir Desa AMIN sebagai penyambung lidah AMIN kepada masyarakat tentang visi misi dan untuk mengkonsolidasikan kekuatan pendukung AMIN.   #YukJadiJubirAMIN #AniesMuhaimin2024  @cakimiNOW @DPP_PKB @bolong_kendil @Marginditem312,AbdulKhaq20,298,Positive
Fri Dec 15 23:30:11 +0000 2023,@DPNAminBalad Jubir Amin memberikan informasi yang akurat.insya Allah Menang.Amin #YukJadiJubirAMIN #AniesMuhaimin2024,AbdulRa76876237,149,Positive
Fri Dec 15 23:29:11 +0000 2023,Cawapres Gus Muhaimin mengkukuhkan Sukarelawan 1 Juta Jubir Desa Anies-Muhaimin (AMIN). Termasuk dalam mengawal suara-suara di desa bagi AMIN.   #YukJadiJubirAMIN #AniesMuhaimin2024  @cakimiNOW @DPP_PKB https://t.co/4RTcYCPaZj,ipiin_batu,257,Positive
Fri Dec 15 23:28:40 +0000 2023,"Yuk Jadi Jubir AMIN Barisan Relawan Desa, Satukan Indonesia #YukJadiJubirAMIN #AniesMuhaimin2024",fu_halim,127,Positive
Fri Dec 15 23:28:31 +0000 2023,"Balad AMIN, Jubir Desa dari Balad AMIN Kendal  #YukJadiJubirAMIN #AniesMuhaimin2024  @cakimiNOW @DPP_PKB https://t.co/B3tURzU4sB",hudamaulana03,159,Positive
Fri Dec 15 23:26:24 +0000 2023,KITA berSATU bersama Jubir Desa AMIN sebagai penyambung lidah masyarakat tentang visi misi.  #YukJadiJubirAMIN #AniesMuhaimin2024 https://t.co/lo6ulss4jD,wahyujatim,184,Positive
Fri Dec 15 23:25:52 +0000 2023,JUBIR DESA Siap menanngkan AMIN  2024 untuk Indonesia lebih baik lagi #YukJadiJubirAMIN #AniesMuhaimin2024 @cakimiNOW  @DPP_PKB https://t.co/iA31iYI1qN,AchewH,182,Positive
Fri Dec 15 23:25:41 +0000 2023,"Yuk Jadi Jubir AMIN #YukJadiJubirAMIN #AniesMuhaimin2024 Balad AMIN, Jubir Desa @cakimiNOW @DPP_PKB https://t.co/tziLpiOVxE",ArismanPurnawan,154,Positive
Fri Dec 15 23:24:21 +0000 2023,Jubir AMIN kawal pemilu dengan kejujuran #YukJadiJubirAMIN  #AniesMuhaimin2024 https://t.co/cEv3NPMRVF,jegreklawas,133,Positive
Fri Dec 15 23:24:15 +0000 2023,"Dalam sejarah, kebenaran itu akan selalu keluar diujung ~ Thomas Lembong CO Captain Timnas AMIN No 1  #AMINAjaDulu  #AniesMuhaimin2024 https://t.co/vIGSVIvp4h",Mdy_Asmara1701,189,Positive
Fri Dec 15 23:23:42 +0000 2023,"Pertarungan pilpres bukan hanya dimedsos. Polling di berbagai media platform amin menang, giliran di dunia nyata  Ayok ajak tetangga, teman tuk membandingkan rekam jejak dan prestasi antara 3 paslon capres dg akal sehat.  Gw udah lakuin dan efektif bgt ????  #AniesMuhaimin2024 https://t.co/accV6HR0JY",lihatdariatas,332,Positive
Fri Dec 15 23:22:29 +0000 2023,INSYA ALLAH MENANG.....#AniesMuhaimin2024,driCH3434,72,Positive
Fri Dec 15 23:21:55 +0000 2023,"Saatnya ibu yang angkat bicara Balad AMIN, Jubir Desa #YukJadiJubirAMIN #AniesMuhaimin2024 @cakimiNOW @DPP_PKB @septiandcahyo__ https://t.co/LjE1Kd7sNB",arifhida22,182,Positive
Fri Dec 15 23:20:03 +0000 2023,Energi perubahan AMIN. Bergerak untuk perubahan #YukJadiJubirAMIN #AniesMuhaimin2024   @cakimiNOW  @DPP_PKB https://t.co/lloLD6m6Lx,Budikta76,162,Positive
Fri Dec 15 23:19:17 +0000 2023,"Dari Desa Menggema Untuk Indonesia, Balad AMIN, Jubir Desa #YukJadiJubirAMIN #AniesMuhaimin2024 @cakimiNOW @DPP_PKB @septiandcahyo__ https://t.co/ZPGb2D04QY",SablonMae,187,Positive
Fri Dec 15 23:19:05 +0000 2023,@DPNAminBalad Jubir amin siap mensosialisasikan dan pemenangan kepada pasangan AMIN #YukJadiJubirAMIN  #AniesMuhaimin2024,83Zulfiana,152,Positive
Fri Dec 15 23:19:01 +0000 2023,#YukJadiJubirAMIN #AniesMuhaimin2024 Satuuntukindonesia @cakimiNOW @DPP_PKB https://t.co/I3IhZNzeZG,widifafalah,130,Positive
Fri Dec 15 23:18:56 +0000 2023,"Hayu jadi jubir AMIN, Balad AMIN, Jubir Warga Desa. #YukJadiJubirAMIN  #AniesMuhaimin2024  @cakimiNOW  @DPP_PKB https://t.co/s3u2V7FruE",WiwiWiningsihC1,166,Positive
Fri Dec 15 23:18:54 +0000 2023,"#YukJadiJubirAMIN #AniesMuhaimin2024  Balad Amin, Jubir Desa Siap menang  @cakimiNOW @DPP_PKB @Bang_Ariq_78 https://t.co/TLp8QnhOWQ",zafina927326,162,Positive
Fri Dec 15 23:18:46 +0000 2023,"Louncing satu juta jubeir desa amin,penyambung lidah rakyat  #YukJadiJubirAMIN  #AniesMuhaimin2024 https://t.co/W4Jmz9Crf5",Pratamadwi01,153,Positive
Fri Dec 15 23:18:41 +0000 2023,@DPNAminBalad Mantap #YukJadiJubirAMIN  #AniesMuhaimin2024,bersayapperi1,89,Positive
Fri Dec 15 23:17:26 +0000 2023,Cawapres Gus Muhaimin mengkukuhkan Sukarelawan 1 Juta Jubir Desa Anies-Muhaimin (AMIN). Launching 1 Juta  Jubir Desa AMIN sebagai penyambung lidah AMIN kepada masyarakat tentang visi misi dan untuk mengkonsolidasikan kekuatan pendukung AMIN. #YukJadiJubirAMIN #AniesMuhaimin2024 https://t.co/IW7PHhOzUD,nendevi1,333,Positive
Fri Dec 15 23:16:20 +0000 2023,@DPNAminBalad Bangga bisa ikut membantu #AniesMuhaimin2024,aburaffa2023,89,Positive
Fri Dec 15 23:14:12 +0000 2023,"Ayok Balad AMIN, ayok jadi Jubir Desa untk Pemenangan AMIN 01  #YukJadiJubirAMIN #AniesMuhaimin2024  @cakimiNOW @DPP_PKB https://t.co/oaPHyjIht9",marbotmasjid256,175,Positive
Fri Dec 15 23:14:07 +0000 2023,2024  Menang  #YukJadiJubirAMIN #AniesMuhaimin2024 https://t.co/UjKCFLealj,mohex453,105,Positive
Fri Dec 15 23:13:46 +0000 2023,"@DPNAminBalad AMIN,sangat jelas dam penyampaian visi dan misinya dan tuntas dalam tuntas dalam penjelasan jawaban atas pertanyaannya  #YukJadiJubirAMIN #AniesMuhaimin2024",AmirAmra7,201,Positive
Fri Dec 15 23:13:45 +0000 2023,@DPNAminBalad AMIN Pilihan yang Tepat.  #YukJadiJubirAMIN #AniesMuhaimin2024,zohrasafar90,107,Positive
Fri Dec 15 23:13:12 +0000 2023,"Balad AMIN, jubir desa #Yuk.Jadi Jubir AMIN #AniesMuhaimin2024 https://t.co/dPOc7mazXh",doraemonkonoha,117,Positive
Fri Dec 15 23:12:51 +0000 2023,@DPNAminBalad AMIN Pilihan yang Tepat.  #YukJadiJubirAMIN #AniesMuhaimin2024 https://t.co/Yb1tcJU6ub,AmaliahHasibuan,131,Positive
Fri Dec 15 23:12:38 +0000 2023,Cawapres Gus Muhaimin mengkukuhkan Sukarelawan 1 Juta Jubir Desa Anies-Muhaimin (AMIN). Launching 1 Juta  Jubir Desa AMIN sebagai penyambung lidah AMIN kepada masyarakat tentang visi misi dan untuk mengkonsolidasikan kekuatan pendukung AMIN.  #YukJadiJubirAMIN #AniesMuhaimin2024 https://t.co/lPN2kqBJql,supendi_238,334,Positive
Fri Dec 15 23:12:08 +0000 2023,AMIN Pilihan yang Tepat.  #YukJadiJubirAMIN #AniesMuhaimin2024 https://t.co/hj7wbGiToA,AmaliahHasibuan,117,Positive
Fri Dec 15 23:11:37 +0000 2023,AMIN yang paling Cerdas dan Visioner yang lain lewat  #YukJadiJubirAMIN #AniesMuhaimin2024 @cakimiNOW @DPP_PKB https://t.co/UAxDSv0Nbk,Dafida8511,165,Positive
Fri Dec 15 23:11:30 +0000 2023,Kisah sedih di weeken : (Sang ayah) Memberontak kalah lari ke hongkong   (Sang anak)  Kalah kuat kala reformasi lari ke Yordan  Sama2 pelarian  Lalu tetiba bilang  Ingin persembahkan diri utk bangsa dan negara   Percaya?  Yuk #AMINAjaDulu #AniesMuhaimin2024 https://t.co/7OoLnYkwhl,AcehSelatanSatu,312,Negative
Fri Dec 15 23:10:37 +0000 2023,"#YukJadiJubirAMIN di desa-desa. Untuk yang tertarik menjadi juru bicara AMIN di desa, kalian bisa cari Posko seperti ini di Kabupaten masing2. Mulai dengan diskusi2 ringan. Insyaalloh semangat berlipat memenangkan AMIN ?? #AniesMuhaimin2024  @DPP_PKB @cakimiNOW https://t.co/oTxQBM4o70",brgmh23947,316,Positive
Fri Dec 15 23:10:32 +0000 2023,"Gerakan , menangkan dan kawal #YukJadiJubirAMIN #AniesMuhaimin2024  _*Balad AMIN, Jubir Desa*_  @cakimiNOW @DPP_PKB https://t.co/JlIi9ED8Wc",ISMAIL_PLD,170,Positive
Fri Dec 15 23:10:28 +0000 2023,Satu juta jubir desa untuk aminn  #YukJadiJubirAMIN #AniesMuhaimin2024 https://t.co/uQk9HWhvlP,tawonijo11,125,Positive
Fri Dec 15 23:08:33 +0000 2023,"Cerdas berwawasan luas tidak sempit dalam melakukan kebijakan Balad AMIN, Jubir Desa #YukJadiJubirAMIN #AniesMuhaimin2024 @cakimiNOW @DPP_PKB @septiandcahyo__ https://t.co/RYbzo10Ukx",Rizalwiyoro,213,Positive
Fri Dec 15 23:08:22 +0000 2023,9tahun bahan pokok mahal.. Sampai minyak goreng pun bisa langka tanpa sebab.. Saatnya coblos SATU saja #AniesMuhaimin2024 #CoblosSATUsaja,EncepRosyidin,168,Neutral
Fri Dec 15 23:07:16 +0000 2023,Cawapres Gus Muhaimin mengkukuhkan Sukarelawan 1 Juta Jubir Desa Anies-Muhaimin (AMIN).  #YukJadiJubirAMIN #AniesMuhaimin2024  @cakimiNOW @DPP_PKB https://t.co/jX9oiooWsL,BALAD_AMIN001,201,Positive
Fri Dec 15 23:06:13 +0000 2023,Bergerak untuk perubahan #YukJadiJubirAMIN #AniesMuhaimin2024   @cakimiNOW  @DPP_PKB https://t.co/ecRNgney7j,MurtiniKutoarjo,139,Positive
